State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Andhra_Pradesh,17,22,2019,4,0,4,1,Adala Prabhakara Reddy,M,YSRCP,683830,GEN,1287036,1672845,NELLORE,GEN,,13,76.94,53.13,no,148571,11.54,2.22,AEAP818306,State-based Party,8615,TRUE,2,TDP,8300,NELLORE,TRUE,FALSE,1,TRUE,FALSE,TRUE,12th Pass,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,2,Beeda Masthan Rao,M,TDP,535259,,1287036,1672845,NELLORE,GEN,,13,76.94,41.59,no,516429,40.13,2.22,AEAP9408,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,3,Chandra Rajagopal,M,CPM,18830,,1287036,1672845,NELLORE,GEN,,13,76.94,1.46,yes,1669,0.13,2.22,AEAP11645,National Party,14635,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,4,NOTA,,NOTA,17161,,1287036,1672845,NELLORE,GEN,,13,76.94,1.33,,4648,0.36,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,5,Sannapureddy Suresh Reddy,M,BJP,12513,GEN,1287036,1672845,NELLORE,GEN,,13,76.94,0.97,yes,2492,0.19,2.22,AEAP3405,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,6,Chevuru Devakumar Reddy,M,INC,10021,GEN,1287036,1672845,NELLORE,GEN,,13,76.94,0.78,yes,7622,0.59,2.22,AEAP18890,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,7,Narasapuram Prasad,M,IND,2399,,1287036,1672845,NELLORE,GEN,,13,76.94,0.19,yes,917,0.07,2.22,GEAP817997,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,8,Dr. S. Suresh Babu,M,IND,1482,,1287036,1672845,NELLORE,GEN,,13,76.94,0.12,yes,163,0.01,2.22,GEAP817736,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Doctorate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,9,Shaik Mahaboob Basha (Mabu),M,RPI(A),1319,,1287036,1672845,NELLORE,GEN,,13,76.94,0.1,yes,218,0.02,2.22,GEAP818121,State-based Party (Other State),12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,10,Butti Nagaraju,M,IND,1101,,1287036,1672845,NELLORE,GEN,,13,76.94,0.09,yes,87,0.01,2.22,GEAP817675,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,11,Sukapalli Naveen,M,IND,1014,,1287036,1672845,NELLORE,GEN,,13,76.94,0.08,yes,173,0.01,2.22,GEAP818139,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,12,Chinni Venkateswarlu,M,PPOI,841,,1287036,1672845,NELLORE,GEN,,13,76.94,0.07,yes,173,0.01,2.22,GEAP817695,Local Party,6298,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,13,Kankanala Penchala Naidu,M,IND,668,,1287036,1672845,NELLORE,GEN,,13,76.94,0.05,yes,70,0.01,2.22,GEAP817857,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,22,2019,4,0,4,14,Meda Malla Reddy,M,IND,598,GEN,1287036,1672845,NELLORE,GEN,,13,76.94,0.05,yes,0,0,2.22,GEAP722,Independents,10809,TRUE,2,IND,10809,NELLORE,TRUE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,1,Balli Durga Prasad Rao,M,YSRCP,722877,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,55.03,no,228376,17.39,2.27,AEAP18922,State-based Party,8615,FALSE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,2,Panabaka Lakshmi,F,TDP,494501,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,37.65,no,468720,35.68,2.27,GEAP818298,State-based Party,8300,FALSE,7,INC,3482,BAPATLA,FALSE,FALSE,4,TRUE,FALSE,TRUE,Doctorate,Politics,Ex MP,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,3,NOTA,,NOTA,25781,,1313515,1650453,TIRUPATI,SC,,12,79.59,1.96,,1742,0.13,2.27,,NOTA,5897,FALSE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,4,Chintamohan,M,INC,24039,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,1.83,yes,3068,0.23,2.27,GEAP819064,National Party,3482,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Politics,Ex MP,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,5,Doctor Daggumati Sreehari Rao,M,BSP,20971,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,1.6,yes,4846,0.37,2.27,GEAP817722,State-based Party (Other State),16651,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,Small Business or Self-employed,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,6,Bommi Srihari Rao,M,BJP,16125,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,1.23,yes,14006,1.07,2.27,GEAP817671,National Party,1605,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,7,K.S. Munirathnam,M,IND,2119,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.16,yes,556,0.04,2.27,GEAP819065,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,8,M. Solomon,M,ARPS,1563,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.12,yes,133,0.01,2.27,GEAP817912,Local Party,927,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Former Government,Ex Judiciary,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,9,Kattamanchi Prabhakar,M,IND,1430,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.11,yes,235,0.02,2.27,GEAP819063,Independents,10809,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,Salaried Work or Employed,Qualified Professional,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,10,Bokkam. Ramesh,M,VCK,1195,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.09,yes,192,0.01,2.27,GEAP817669,Local Party,8488,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,11,Karra Siva (Pyramid Siva),M,PPOI,1003,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.08,yes,5,0,2.27,GEAP817863,Local Party,6298,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,12,Viruvuru Sudhakar,M,VJNP,998,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.08,yes,85,0.01,2.27,GEAP818205,Local Party,17111,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,23,2019,4,0,4,13,"Neeruguttu Nagesh, M.A., Philosophy",M,JPD,913,SC,1313515,1650453,TIRUPATI,SC,,12,79.59,0.07,yes,0,0,2.27,GEAP818004,Local Party,17114,FALSE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,1,P.V.MIDHUN REDDY,M,YSRCP,702211,GEN,1224354,1546938,RAJAMPET,GEN,,9,79.15,57.35,no,268284,21.91,2.17,GEAP819024,State-based Party,8615,TRUE,2,YSRCP,8615,RAJAMPET,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Politics,MP,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,2,D A SATHYA PRABHA,F,TDP,433927,,1224354,1546938,RAJAMPET,GEN,,9,79.15,35.44,no,399941,32.67,2.17,AEAP4204,State-based Party,8300,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,3,SYED MUKARRAM,M,JnP,33986,,1224354,1546938,RAJAMPET,GEN,,9,79.15,2.78,yes,12647,1.03,2.17,GEAP818150,Local Party,17069,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,4,NOTA,,NOTA,21339,,1224354,1546938,RAJAMPET,GEN,,9,79.15,1.74,,189,0.02,2.17,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,5,M.SHAJAHAN BASHA (JAHA),M,INC,21150,,1224354,1546938,RAJAMPET,GEN,,9,79.15,1.73,yes,17329,1.42,2.17,AEAP8506,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Transport,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,6,PASUPULETI VENKATARAMANA ROYAL,M,IND,3821,,1224354,1546938,RAJAMPET,GEN,,9,79.15,0.31,yes,361,0.03,2.17,GEAP818033,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,7,ASADI. VENKATADRI,M,RKSP,3460,SC,1224354,1546938,RAJAMPET,GEN,,9,79.15,0.28,yes,1692,0.14,2.17,GEAP30925,Local Party,12157,TRUE,6,IND,10809,RAJAMPET,TRUE,FALSE,0,FALSE,FALSE,FALSE,12th Pass,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,8,NARESH KUMAR POOJALA,M,IND,1768,,1224354,1546938,RAJAMPET,GEN,,9,79.15,0.14,yes,211,0.02,2.17,GEAP817999,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Salaried Work or Employed,Accountant,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,9,KHADER VALI SHAIK,M,IUML,1557,,1224354,1546938,RAJAMPET,GEN,,9,79.15,0.13,yes,422,0.03,2.17,GEAP817870,State-based Party (Other State),3952,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Transport,Social Work,,Lok Sabha Election (GE)
Andhra_Pradesh,17,24,2019,4,0,4,10,KARIMULLA KHAN PATTAN,M,NavaP,1135,,1224354,1546938,RAJAMPET,GEN,,9,79.15,0.09,yes,0,0,2.17,GEAP817862,Local Party,17117,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,Agriculture,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,1,N. REDDEPPA,M,YSRCP,686792,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,52.05,no,137271,10.4,2.27,GEAP817975,State-based Party,8615,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,2,NARAMALLI SIVA PRASAD,M,TDP,549521,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,41.65,no,524878,39.78,2.27,GEAP818700,State-based Party,8300,TRUE,3,TDP,8300,CHITTOOR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,3,CHEEMALA. RANGAPPA,M,INC,24643,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,1.87,yes,4087,0.31,2.27,GEAP817686,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,4,NOTA,,NOTA,20556,,1319472,1566499,CHITTOOR,SC,,8,84.23,1.56,,494,0.04,2.27,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,5,C. PUNYAMURTHY,M,BSP,20062,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,1.52,yes,9566,0.72,2.27,GEAP817677,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Business,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,6,JAYARAM DUGGANI,M,BJP,10496,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,0.8,yes,7051,0.53,2.27,GEAP819066,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,7,PALLIPATTU. ABHINAV VISHNU,M,MPP,3445,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,0.26,yes,1351,0.1,2.27,GEAP818026,Local Party,17078,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,8,A. HEMANTH,M,IND,2094,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,0.16,yes,231,0.02,2.27,GEAP817567,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Andhra_Pradesh,17,25,2019,4,0,4,9,P. RAMACHANDRAN,M,IND,1863,SC,1319472,1566499,CHITTOOR,SC,,8,84.23,0.14,yes,0,0,2.27,GEAP818013,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Journalist or Editor,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,1,KIREN RIJIJU,M,BJP,225796,ST,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,63.02,no,174843,48.8,2.22,AEAR81449,National Party,1605,TRUE,4,BJP,1605,ARUNACHAL WEST,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Social Work,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,2,NABAM TUKI,M,INC,50953,ST,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,14.22,yes,7033,1.96,2.22,AEAR80972,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,3,JARJUM ETE,F,JD(S),43920,,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,12.26,yes,16801,4.69,2.22,GEAR100015,State-based Party (Other State),10979,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Politics,,Social Work,Activist,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,4,KHYODA APIK,M,NPEP,27119,,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,7.57,yes,22353,6.24,2.22,GEAR100017,State-based Party,5671,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,5,SUBU KECHI,M,PPA,4766,ST,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,1.33,yes,2820,0.79,2.22,GEAR79969,State-based Party,6028,TRUE,3,IND,10809,ARUNACHAL WEST,TRUE,FALSE,0,FALSE,FALSE,TRUE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,6,RUMAK JOMOH,M,IND,1946,,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,0.54,yes,25,0.01,2.22,GEAR100019,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,7,JOMIN NYOKIR KARA,M,AIFB,1921,,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,0.54,yes,32,0.01,2.22,GEAR100016,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,1,2019,4,0,4,8,NOTA,,NOTA,1889,,358310,463775,ARUNACHAL WEST,GEN,,7,77.26,0.53,,0,0,2.22,,NOTA,5897,TRUE,,,,,,,,,,,Graduate,Politics,Party Worker,Social Work,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,2,2019,4,0,4,1,Tapir Gao,M,BJP,153883,ST,293781,339788,ARUNACHAL EAST,GEN,,5,86.46,52.38,no,69948,23.81,2.78,GEAR69901,National Party,1605,TRUE,5,BJP,1605,ARUNACHAL EAST,TRUE,TRUE,2,FALSE,FALSE,TRUE,Post Graduate,Politics,Party Worker,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,2,2019,4,0,4,2,Lowangcha Wanglat,M,INC,83935,ST,293781,339788,ARUNACHAL EAST,GEN,,5,86.46,28.57,no,60998,20.76,2.78,GEAR81419,National Party,3482,TRUE,2,AC,8770,ARUNACHAL EAST,TRUE,FALSE,0,TRUE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,2,2019,4,0,4,3,Mongol Yomso,M,PPA,22937,,293781,339788,ARUNACHAL EAST,GEN,,5,86.46,7.81,yes,6979,2.38,2.78,GEAR100018,State-based Party,6028,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,2,2019,4,0,4,4,Bandey Mili,M,JD(S),15958,,293781,339788,ARUNACHAL EAST,GEN,,5,86.46,5.43,yes,4465,1.52,2.78,GEAR100013,State-based Party (Other State),10979,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,2,2019,4,0,4,5,C. C. Singpho,M,IND,11493,,293781,339788,ARUNACHAL EAST,GEN,,5,86.46,3.91,yes,5918,2.01,2.78,AEAR81396,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Politics,Party Worker,Social Work,,Lok Sabha Election (GE)
Arunachal_Pradesh,17,2,2019,4,0,4,6,NOTA,,NOTA,5575,,293781,339788,ARUNACHAL EAST,GEN,,5,86.46,1.9,,0,0,2.78,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,1,KRIPANATH MALLAH,M,BJP,473046,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,44.62,no,38389,3.62,2.63,AEAS189904,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,2,RADHESHYAM BISWAS,M,AIUDF,434657,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,41,no,314205,29.64,2.63,GEAS42748,State-based Party,795,TRUE,3,AIUDF,795,KARIMGANJ,TRUE,TRUE,1,FALSE,TRUE,TRUE,12th Pass,Business,Rent,Agriculture,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,3,SWARUP DAS,M,INC,120452,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,11.36,yes,113897,10.74,2.63,GEAS5195066,National Party,3482,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,4,NOTA,,NOTA,6555,,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.62,,1685,0.16,2.63,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,5,CHANDAN DAS,M,AITC,4870,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.46,yes,1882,0.18,2.63,GEAS5195065,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,6,SATYAJIT DAS,M,IND,2988,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.28,yes,166,0.02,2.63,GEAS5195074,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,7,HARILAL RABIDAS,M,IND,2822,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.27,yes,57,0.01,2.63,GEAS5195075,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,8,PARIKSHIT ROY,M,IND,2765,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.26,yes,246,0.02,2.63,GEAS5195070,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,9,NIKHIL RANJAN DAS,M,HND,2519,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.24,yes,408,0.04,2.63,GEAS5195068,Local Party,3288,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,10,RAJU DAS,M,IND,2111,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.2,yes,316,0.03,2.63,AEAS186906,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Social Work,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,11,RAMNARAYAN SUKLABAIDYA,M,IND,1795,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.17,yes,76,0.01,2.63,GEAS5195073,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,12,RABINDRA CHANDRA DAS,M,IND,1719,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.16,yes,181,0.02,2.63,GEAS5195071,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agricultural Labour,,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,13,AJOY KUMAR SARKAR,M,AIFB,1538,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.15,yes,372,0.04,2.63,GEAS5195067,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Retired or Pension,,Agriculture,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,14,PROBASH CHANDRA SARKAR,M,SUCI(C),1166,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.11,yes,97,0.01,2.63,GEAS79978,State-based Party (Other State),8082,TRUE,3,SUCI,8082,KARIMGANJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,12th Pass,Salaried Work or Employed,Medical Professional,,,Lok Sabha Election (GE)
Assam,17,1,2019,4,0,4,15,ANUPAM SINGHA,M,IND,1069,SC,1060072,1340173,KARIMGANJ,SC,,14,79.1,0.1,yes,0,0,2.63,GEAS5195069,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,Social Work,,Lok Sabha Election (GE)
Assam,17,2,2019,4,0,4,1,RAJDEEP ROY,M,BJP,499414,,949696,1195720,SILCHAR,GEN,,13,79.42,52.59,no,81596,8.59,2.13,GEAS5195076,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Assam,17,2,2019,4,0,4,2,SUSHMITA DEV,F,INC,417818,GEN,949696,1195720,SILCHAR,GEN,,13,79.42,43.99,no,409271,43.09,2.13,AEAS187980,National Party,3482,TRUE,2,INC,3482,SILCHAR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Assam,17,2,2019,4,0,4,3,NOTA,,NOTA,8547,,949696,1195720,SILCHAR,GEN,,13,79.42,0.9,,2854,0.3,2.13,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Assam,17,2,2019,4,0,4,4,NAZIA YASMIN MAZUMDAR,F,NPEP,5693,,949696,1195720,SILCHAR,GEN,,13,79.42,0.6,yes,1708,0.18,2.13,GEAS5195078,State-based Party,5671,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Assam,17,2,2019,4,0,4,5,Sabindra Das,M,IND,3985,,949696,1195720,SILCHAR,GEN,,13,79.42,0.42,yes,471,0.05,2.13,GEAS5195084,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,Lok Sabha Election (GE)
Assam,17,2,2019,4,0,4,6,HITABRATA ROY,M,AITC,3514,,949696,1195720,SILCHAR,GEN,,13,79.42,0.37,yes,1694,0.18,2.13,GEAS5195077,State-based Party (Other State),18228,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Retired or Pension,,,,Lok Sabha Election (GE)
